2024-03-10 00:00:15	31.509578704833984
2024-03-10 00:00:30	39.166542053222656
2024-03-10 00:00:45	69.60711669921875
2024-03-10 00:01:00	69.73806762695312
2024-03-10 00:01:15	71.22036743164062
2024-03-10 00:01:30	77.35250091552734
2024-03-10 00:01:45	64.54956817626953
2024-03-10 00:02:00	56.163429260253906
2024-03-10 00:02:15	48.56334686279297
2024-03-10 00:02:30	43.34195327758789
2024-03-10 00:02:45	27.410930633544922
2024-03-10 00:03:00	26.581741333007812
2024-03-10 00:03:15	27.79470443725586
2024-03-10 00:03:30	27.000253677368164
2024-03-10 00:03:45	47.602745056152344
2024-03-10 00:04:00	62.638885498046875
2024-03-10 00:04:15	66.68869018554688
2024-03-10 00:04:30	73.05086517333984
2024-03-10 00:04:45	71.25569915771484
2024-03-10 00:05:00	59.206974029541016
2024-03-10 00:05:15	49.66142654418945
2024-03-10 00:05:30	43.63826370239258
2024-03-10 00:05:45	27.56844711303711
2024-03-10 00:06:00	26.632625579833984
2024-03-10 00:06:15	77.48887634277344
2024-03-10 00:06:30	62.98225021362305
2024-03-10 00:06:45	71.80762481689453
2024-03-10 00:07:00	56.861148834228516
2024-03-10 00:07:15	54.80521774291992
2024-03-10 00:07:30	48.97445297241211
2024-03-10 00:07:45	43.9636344909668
2024-03-10 00:08:00	45.545135498046875
2024-03-10 00:08:15	27.547321319580078
2024-03-10 00:08:30	27.044326782226562
2024-03-10 00:08:45	26.606931686401367
2024-03-10 00:09:00	33.7103157043457
2024-03-10 00:09:15	77.23905181884766
2024-03-10 00:09:30	66.42350006103516
2024-03-10 00:09:45	70.98076629638672
2024-03-10 00:10:00	62.496341705322266
2024-03-10 00:10:15	65.33223724365234
2024-03-10 00:10:30	55.58113479614258
2024-03-10 00:10:45	48.80710983276367
2024-03-10 00:11:00	40.58829879760742
2024-03-10 00:11:15	26.992107391357422
2024-03-10 00:11:30	27.22936248779297
2024-03-10 00:11:45	26.670562744140625
2024-03-10 00:12:00	33.212364196777344
2024-03-10 00:12:15	68.8304214477539
